"Pong",1972,"https://www.mobygames.com/game/pong____",13,60.00
"The Hitchhiker's Guide to the Galaxy",1984,"https://www.mobygames.com/game/hitchhikers-guide-to-the-galaxy",154,78.00
"Hogan's Alley",1984,"https://www.mobygames.com/game/hogans-alley",30,64.00
"Hole in One",1984,"https://www.mobygames.com/game/hole-in-one_",12,68.00
"The Hulk",1984,"https://www.mobygames.com/game/hulk",36,66.00
"Hydlide",1984,"https://www.mobygames.com/game/hydlide",19,52.00
"Ice Climber",1984,"https://www.mobygames.com/game/ice-climber",53,62.00
"Impossible Mission",1984,"https://www.mobygames.com/game/impossible-mission",17,68.00
"James Bond 007",1984,"https://www.mobygames.com/game/james-bond-007_",11,56.00
"Jet Set Willy",1984,"https://www.mobygames.com/game/jet-set-willy",19,76.00
"Karate Champ",1984,"https://www.mobygames.com/game/karate-champ",27,60.00
"Karateka",1984,"https://www.mobygames.com/game/karateka",117,74.00
"King's Quest",1984,"https://www.mobygames.com/game/kings-quest",180,72.00
"Kung-Fu Master",1984,"https://www.mobygames.com/game/kung-fu-master",57,64.00
"Marble Madness",1984,"https://www.mobygames.com/game/marble-madness",153,72.00
"Montezuma's Revenge",1984,"https://www.mobygames.com/game/montezumas-revenge",58,74.00
"Nuts & Milk",1984,"https://www.mobygames.com/game/nuts-milk",15,70.00
"Pac-Land",1984,"https://www.mobygames.com/game/pac-land",58,60.00
"Paperboy",1984,"https://www.mobygames.com/game/paperboy",161,66.00
"Pinball",1984,"https://www.mobygames.com/game/pinball-",31,64.00
"Pitfall II: Lost Caverns",1984,"https://www.mobygames.com/game/pitfall-ii-lost-caverns",88,76.00
"Pitstop II",1984,"https://www.mobygames.com/game/pitstop-ii",29,72.00
"Questron",1984,"https://www.mobygames.com/game/questron",11,80.00
"Raid on Bungeling Bay",1984,"https://www.mobygames.com/game/raid-on-bungeling-bay",23,66.00
"Realm of Impossibility",1984,"https://www.mobygames.com/game/realm-of-impossibility",11,82.00
"Road Fighter",1984,"https://www.mobygames.com/game/road-fighter",22,66.00
"Robot Odyssey",1984,"https://www.mobygames.com/game/robot-odyssey",20,80.00
"Sabre Wulf",1984,"https://www.mobygames.com/game/sabre-wulf",14,64.00
"Seastalker",1984,"https://www.mobygames.com/game/seastalker",30,66.00
"The Seven Cities of Gold",1984,"https://www.mobygames.com/game/seven-cities-of-gold",54,76.00
"Skool Daze",1984,"https://www.mobygames.com/game/skool-daze",13,70.00
"SonSon",1984,"https://www.mobygames.com/game/sonson",12,68.00
"Sopwith",1984,"https://www.mobygames.com/game/sopwith",18,70.00
"Sorcerer",1984,"https://www.mobygames.com/game/sorcerer",20,72.00
"Space Taxi",1984,"https://www.mobygames.com/game/space-taxi",14,76.00
"Spider-Man",1984,"https://www.mobygames.com/game/spider-man",23,76.00
"Spy vs Spy",1984,"https://www.mobygames.com/game/spy-vs-spy",68,72.00
"Star Wars: Return of the Jedi",1984,"https://www.mobygames.com/game/star-wars-return-of-the-jedi",28,66.00
"Steve Davis Snooker",1984,"https://www.mobygames.com/game/steve-davis-snooker",11,86.00
"Styx",1984,"https://www.mobygames.com/game/styx",16,54.00
"Summer Games",1984,"https://www.mobygames.com/game/summer-games",48,70.00
"SunDog: Frozen Legacy",1984,"https://www.mobygames.com/game/sundog-frozen-legacy",19,72.00
"Suspect",1984,"https://www.mobygames.com/game/suspect",33,82.00
"Tag Team Wrestling",1984,"https://www.mobygames.com/game/tag-team-wrestling",21,56.00
"Tennis",1984,"https://www.mobygames.com/game/tennis",47,68.00
"Tournament Tennis",1984,"https://www.mobygames.com/game/tournament-tennis",14,78.00
"Trashman",1984,"https://www.mobygames.com/game/trashman",13,62.00
"Urban Champion",1984,"https://www.mobygames.com/game/urban-champion",35,50.00
"VS. Duck Hunt",1984,"https://www.mobygames.com/game/vs-duck-hunt",93,68.00
"Wild Gunman",1984,"https://www.mobygames.com/game/wild-gunman",21,66.00
"Will Harvey's Music Construction Set",1984,"https://www.mobygames.com/game/will-harveys-music-construction-set",12,68.00
"Winnie the Pooh in the Hundred Acre Wood",1984,"https://www.mobygames.com/game/winnie-the-pooh-in-the-hundred-acre-wood",12,76.00
"Zyll",1984,"https://www.mobygames.com/game/zyll",16,74.00
"ACE: Air Combat Emulator",1985,"https://www.mobygames.com/game/ace-air-combat-emulator",16,52.00
"Alien 8",1985,"https://www.mobygames.com/game/alien-8",12,66.00
"Alpha Mission",1985,"https://www.mobygames.com/game/alpha-mission",12,48.00
"Alternate Reality: The City",1985,"https://www.mobygames.com/game/alternate-reality-the-city",22,72.00
"A Mind Forever Voyaging",1985,"https://www.mobygames.com/game/a-mind-forever-voyaging",66,78.00
"A View to a Kill: The Computer Game",1985,"https://www.mobygames.com/game/a-view-to-a-kill-the-computer-game",19,46.00
"Balance of Power",1985,"https://www.mobygames.com/game/balance-of-power",23,70.00
"Ballblazer",1985,"https://www.mobygames.com/game/ballblazer",17,64.00
"Balloon Fight",1985,"https://www.mobygames.com/game/balloon-fight",43,72.00
"Bank Panic",1985,"https://www.mobygames.com/game/bank-panic",13,68.00
"Battle City",1985,"https://www.mobygames.com/game/battle-city",46,72.00
"Beach-Head II: The Dictator Strikes Back",1985,"https://www.mobygames.com/game/beach-head-ii-the-dictator-strikes-back",11,70.00
"Bomberman",1985,"https://www.mobygames.com/game/bomberman____",40,66.00
"Bop'N Wrestle",1985,"https://www.mobygames.com/game/bopn-wrestle",17,62.00
"Boulder Dash II: Rockford's Revenge",1985,"https://www.mobygames.com/game/boulder-dash-ii-rockfords-revenge",17,84.00
"Bounty Bob Strikes Back!",1985,"https://www.mobygames.com/game/bounty-bob-strikes-back",12,74.00
"Castlequest",1985,"https://www.mobygames.com/game/castlequest",13,72.00
"Chaos",1985,"https://www.mobygames.com/game/chaos",10,74.00
"Commando",1985,"https://www.mobygames.com/game/commando",161,72.00
"The Crimson Crown",1985,"https://www.mobygames.com/game/crimson-crown",17,70.00
"Cruisin'",1985,"https://www.mobygames.com/game/cruisin",17,62.00
"Deja Vu: A Nightmare Comes True!!",1985,"https://www.mobygames.com/game/deja-vu-a-nightmare-comes-true",52,74.00
"Dig Dug II: Trouble in Paradise",1985,"https://www.mobygames.com/game/dig-dug-ii-trouble-in-paradise",15,64.00
"Dragon Buster",1985,"https://www.mobygames.com/game/dragon-buster",11,68.00
"The Eidolon",1985,"https://www.mobygames.com/game/eidolon",10,66.00
"Fairlight",1985,"https://www.mobygames.com/game/fairlight",12,58.00
"Frankie Goes to Hollywood",1985,"https://www.mobygames.com/game/frankie-goes-to-hollywood",13,58.00
"Gauntlet",1985,"https://www.mobygames.com/game/gauntlet",127,74.00
"Ghosts 'N Goblins",1985,"https://www.mobygames.com/game/ghosts-n-goblins",159,68.00
"The Goonies",1985,"https://www.mobygames.com/game/goonies_",11,74.00
"Gradius",1985,"https://www.mobygames.com/game/gradius",87,74.00
"Gun.Smoke",1985,"https://www.mobygames.com/game/gunsmoke",31,70.00
"Gyromite",1985,"https://www.mobygames.com/game/gyromite",11,58.00
"Hacker",1985,"https://www.mobygames.com/game/hacker",26,70.00
"Hang-On",1985,"https://www.mobygames.com/game/hang-on",20,68.00
"HardBall!",1985,"https://www.mobygames.com/game/hardball",24,74.00
"Indiana Jones and the Temple of Doom",1985,"https://www.mobygames.com/game/indiana-jones-and-the-temple-of-doom",69,54.00
"Jet",1985,"https://www.mobygames.com/game/jet",13,76.00
"Kane",1985,"https://www.mobygames.com/game/kane",16,64.00
"King's Quest II: Romancing the Throne",1985,"https://www.mobygames.com/game/kings-quest-ii-romancing-the-throne",88,66.00
"Kung-Fu: The Way of the Exploding Fist",1985,"https://www.mobygames.com/game/kung-fu-the-way-of-the-exploding-fist",19,74.00
"Law of the West",1985,"https://www.mobygames.com/game/law-of-the-west",22,80.00
"The Legend of Kage",1985,"https://www.mobygames.com/game/legend-of-kage",36,60.00
"Little Computer People",1985,"https://www.mobygames.com/game/little-computer-people",16,72.00
"Lunar Pool",1985,"https://www.mobygames.com/game/lunar-pool",18,62.00
"Mach Rider",1985,"https://www.mobygames.com/game/mach-rider",12,62.00
"Mail Order Monsters",1985,"https://www.mobygames.com/game/mail-order-monsters",16,68.00
"Moebius: The Orb of Celestial Harmony",1985,"https://www.mobygames.com/game/moebius-the-orb-of-celestial-harmony",15,68.00
"M.U.S.C.L.E.",1986,"https://www.mobygames.com/game/muscle",12,44.00
"The Oregon Trail",1985,"https://www.mobygames.com/game/oregon-trail",94,76.00
"Paradroid",1985,"https://www.mobygames.com/game/paradroid",28,72.00
"The Pawn",1985,"https://www.mobygames.com/game/pawn",41,66.00
"Phantasie",1985,"https://www.mobygames.com/game/phantasie",40,72.00
"Ping Pong",1985,"https://www.mobygames.com/game/ping-pong",19,70.00
"Rescue on Fractalus!",1985,"https://www.mobygames.com/game/rescue-on-fractalus",15,66.00
"Ring King",1985,"https://www.mobygames.com/game/ring-king_",15,60.00
"Road Blaster",1985,"https://www.mobygames.com/game/road-blaster",14,80.00
"Romance of the Three Kingdoms",1985,"https://www.mobygames.com/game/romance-of-the-three-kingdoms",19,78.00
"Rush'n Attack",1985,"https://www.mobygames.com/game/rushn-attack",112,78.00
"Silent Service",1985,"https://www.mobygames.com/game/silent-service",51,80.00
"Sky Kid",1985,"https://www.mobygames.com/game/sky-kid",10,76.00
"The Slugger",1985,"https://www.mobygames.com/game/slugger",10,48.00
"Soccer",1985,"https://www.mobygames.com/game/soccer",20,54.00
"Sopwith",1985,"https://www.mobygames.com/game/sopwith-",13,68.00
"Space Harrier",1985,"https://www.mobygames.com/game/space-harrier",115,72.00
"Speed Buggy",1985,"https://www.mobygames.com/game/speed-buggy",33,76.00
"Spellbreaker",1985,"https://www.mobygames.com/game/spellbreaker",23,66.00
"Spy vs. Spy: The Island Caper",1985,"https://www.mobygames.com/game/spy-vs-spy-the-island-caper",17,74.00
"Star Fleet I: The War Begins!",1985,"https://www.mobygames.com/game/star-fleet-i-the-war-begins",12,70.00
"Starquake",1985,"https://www.mobygames.com/game/starquake",14,78.00
"Star Wars: The Empire Strikes Back",1985,"https://www.mobygames.com/game/star-wars-the-empire-strikes-back__",10,70.00
"Stuart Smith's Adventure Construction Set",1985,"https://www.mobygames.com/game/stuart-smiths-adventure-construction-set",22,66.00
"Summer Games II",1985,"https://www.mobygames.com/game/summer-games-ii",31,76.00
"Super Mario Bros.",1985,"https://www.mobygames.com/game/super-mario-bros",376,82.00
"Tales of the Unknown: Volume I - The Bard's Tale",1985,"https://www.mobygames.com/game/tales-of-the-unknown-volume-i-the-bards-tale",110,74.00
"Tau Ceti: The Lost Star Colony",1985,"https://www.mobygames.com/game/tau-ceti-the-lost-star-colony",11,70.00
"Teddy Boy",1985,"https://www.mobygames.com/game/teddy-boy",11,58.00
"Temple of Apshai Trilogy",1985,"https://www.mobygames.com/game/temple-of-apshai-trilogy",10,60.00
"Thexder",1985,"https://www.mobygames.com/game/thexder",32,76.00
"Tiger-Heli",1985,"https://www.mobygames.com/game/tiger-heli",17,56.00
"Timothy Leary's Mind Mirror",1985,"https://www.mobygames.com/game/timothy-learys-mind-mirror",12,72.00
"TransBot",1985,"https://www.mobygames.com/game/transbot",10,68.00
"Transylvania",1985,"https://www.mobygames.com/game/transylvania__",24,70.00
"TwinBee",1985,"https://www.mobygames.com/game/twinbee",22,84.00
"Ultima IV: Quest of the Avatar",1985,"https://www.mobygames.com/game/ultima-iv-quest-of-the-avatar",252,80.00
"Where in the World Is Carmen Sandiego?",1985,"https://www.mobygames.com/game/where-in-the-world-is-carmen-sandiego",44,74.00
"Who Dares Wins II",1985,"https://www.mobygames.com/game/who-dares-wins-ii",17,68.00
"Willy the Worm",1985,"https://www.mobygames.com/game/willy-the-worm",14,48.00
"Winter Games",1985,"https://www.mobygames.com/game/winter-games",104,72.00
"Wishbringer",1985,"https://www.mobygames.com/game/wishbringer",35,74.00
"World Karate Championship",1985,"https://www.mobygames.com/game/world-karate-championship",37,70.00
"World Tour Golf",1985,"https://www.mobygames.com/game/world-tour-golf",16,70.00
"Wrecking Crew",1985,"https://www.mobygames.com/game/wrecking-crew",29,60.00
"Yie Ar Kung-Fu",1985,"https://www.mobygames.com/game/yie-ar-kung-fu_",20,62.00
"Yie Ar Kung-Fu",1985,"https://www.mobygames.com/game/yie-ar-kung-fu",23,60.00
"Yie Ar Kung-Fu 2: The Emperor Yie-Gah",1985,"https://www.mobygames.com/game/yie-ar-kung-fu-2-the-emperor-yie-gah",14,58.00
"Zorro",1985,"https://www.mobygames.com/game/zorro_",10,80.00
"10th Frame",1986,"https://www.mobygames.com/game/10th-frame",21,60.00
"221 B Baker St.",1986,"https://www.mobygames.com/game/221-b-baker-st",12,72.00
"720º",1986,"https://www.mobygames.com/game/720degrees",14,46.00
"Ace of Aces",1986,"https://www.mobygames.com/game/ace-of-aces",30,64.00
"Action Fighter",1986,"https://www.mobygames.com/game/action-fighter",45,54.00
"Adventure Island",1986,"https://www.mobygames.com/game/adventure-island",51,66.00
"Alex Kidd in Miracle World",1986,"https://www.mobygames.com/game/alex-kidd-in-miracle-world",68,78.00
"Alex Kidd: The Lost Stars",1986,"https://www.mobygames.com/game/alex-kidd-the-lost-stars",22,52.00
"Aliens: The Computer Game",1986,"https://www.mobygames.com/game/aliens-the-computer-game",19,68.00
"Alien Syndrome",1986,"https://www.mobygames.com/game/alien-syndrome",39,66.00
"Alter Ego",1986,"https://www.mobygames.com/game/alter-ego",72,76.00
"Amnesia",1986,"https://www.mobygames.com/game/amnesia",17,74.00
"Arcticfox",1986,"https://www.mobygames.com/game/arcticfox",33,70.00
"Arkanoid",1986,"https://www.mobygames.com/game/arkanoid",177,78.00
"Army Moves",1986,"https://www.mobygames.com/game/army-moves",31,66.00
"Astro Warrior",1986,"https://www.mobygames.com/game/astro-warrior",14,66.00
"Athena",1986,"https://www.mobygames.com/game/athena",18,34.00
"AutoDuel",1986,"https://www.mobygames.com/game/autoduel",52,68.00
"Back to the Future",1986,"https://www.mobygames.com/game/back-to-the-future_",15,44.00
"Ballyhoo",1986,"https://www.mobygames.com/game/ballyhoo",27,60.00
"The Bard's Tale II: The Destiny Knight",1986,"https://www.mobygames.com/game/bards-tale-ii-the-destiny-knight",51,76.00
"Batman",1986,"https://www.mobygames.com/game/batman_",19,70.00
"Black Belt",1986,"https://www.mobygames.com/game/black-belt",15,62.00
"The Black Cauldron",1986,"https://www.mobygames.com/game/black-cauldron",62,72.00
"BMX Simulator",1986,"https://www.mobygames.com/game/bmx-simulator",16,72.00
"BreakThru",1986,"https://www.mobygames.com/game/breakthru_",15,44.00
"Bubble Bobble",1986,"https://www.mobygames.com/game/bubble-bobble",279,80.00
"Castlevania",1986,"https://www.mobygames.com/game/castlevania",178,80.00
"Championship Baseball",1986,"https://www.mobygames.com/game/championship-baseball",10,64.00
"The Chessmaster 2000",1986,"https://www.mobygames.com/game/chessmaster-2000",30,72.00
"Chiller",1986,"https://www.mobygames.com/game/chiller",11,36.00
"Dark Castle",1986,"https://www.mobygames.com/game/dark-castle",33,58.00
"Deadly Towers",1987,"https://www.mobygames.com/game/deadly-towers",15,32.00
"Defender of the Crown",1986,"https://www.mobygames.com/game/defender-of-the-crown",231,74.00
"Double Dribble",1986,"https://www.mobygames.com/game/double-dribble",24,66.00
"Dragon Warrior",1986,"https://www.mobygames.com/game/dragon-warrior",77,64.00
"Druid",1986,"https://www.mobygames.com/game/druid",11,74.00
"Enduro Racer",1986,"https://www.mobygames.com/game/enduro-racer_",11,56.00
"Fantasy Zone",1986,"https://www.mobygames.com/game/fantasy-zone",33,74.00
"Fist: The Legend Continues",1986,"https://www.mobygames.com/game/fist-the-legend-continues",12,62.00
"Friday the 13th",1986,"https://www.mobygames.com/game/friday-the-13th_",19,48.00
"Gauntlet II",1986,"https://www.mobygames.com/game/gauntlet-ii",45,66.00
"GBA Championship Basketball: Two-on-Two",1986,"https://www.mobygames.com/game/gba-championship-basketball-two-on-two",24,64.00
"Ghost House",1986,"https://www.mobygames.com/game/ghost-house",13,56.00
"The Goonies",1986,"https://www.mobygames.com/game/goonies",17,68.00
"The Great Escape",1986,"https://www.mobygames.com/game/great-escape",28,66.00
"Gumshoe",1986,"https://www.mobygames.com/game/gumshoe",16,60.00
"Gunship",1986,"https://www.mobygames.com/game/gunship",52,76.00
"Hacker II: The Doomsday Papers",1986,"https://www.mobygames.com/game/hacker-ii-the-doomsday-papers",17,56.00
"Hang On & Safari Hunt",1986,"https://www.mobygames.com/game/hang-on-safari-hunt",11,72.00
"Highlander",1986,"https://www.mobygames.com/game/highlander",10,22.00
"Ikari Warriors",1986,"https://www.mobygames.com/game/ikari-warriors",92,66.00
"Ikari Warriors II: Victory Road",1986,"https://www.mobygames.com/game/ikari-warriors-ii-victory-road",26,64.00
"Into the Eagle's Nest",1986,"https://www.mobygames.com/game/into-the-eagles-nest",24,60.00
"Jackal",1986,"https://www.mobygames.com/game/jackal",35,68.00
"James Bond 007: Goldfinger",1986,"https://www.mobygames.com/game/james-bond-007-goldfinger",16,50.00
"James Clavell's Shogun",1986,"https://www.mobygames.com/game/james-clavells-shogun_",13,72.00
"Kid Icarus",1986,"https://www.mobygames.com/game/kid-icarus",85,72.00
"KiKi KaiKai",1986,"https://www.mobygames.com/game/kiki-kaikai",12,64.00
"The King of Chicago",1986,"https://www.mobygames.com/game/king-of-chicago",31,70.00
"King's Quest III: To Heir is Human",1986,"https://www.mobygames.com/game/kings-quest-iii-to-heir-is-human",104,74.00
"Knightmare",1986,"https://www.mobygames.com/game/knightmare",13,78.00
"Leather Goddesses of Phobos",1986,"https://www.mobygames.com/game/leather-goddesses-of-phobos",55,70.00
"Legendary Wings",1986,"https://www.mobygames.com/game/legendary-wings",14,74.00
"The Legend of Zelda",1986,"https://www.mobygames.com/game/legend-of-zelda",248,80.00
"Life Force",1986,"https://www.mobygames.com/game/life-force",85,72.00
"Mercenary: Compendium Edition",1986,"https://www.mobygames.com/game/mercenary-compendium-edition",10,62.00
"Metroid",1986,"https://www.mobygames.com/game/metroid",132,80.00
"Might and Magic: Book One - Secret of the Inner Sanctum",1986,"https://www.mobygames.com/game/might-and-magic-book-one-secret-of-the-inner-sanctum",51,74.00
"Milon's Secret Castle",1986,"https://www.mobygames.com/game/milons-secret-castle",19,52.00
"Miracle Warriors: Seal of the Dark Lord",1986,"https://www.mobygames.com/game/miracle-warriors-seal-of-the-dark-lord",12,72.00
"Mission Elevator",1986,"https://www.mobygames.com/game/mission-elevator",11,52.00
"Moonmist",1986,"https://www.mobygames.com/game/moonmist",24,68.00
"Ninja",1986,"https://www.mobygames.com/game/ninja_",28,68.00
"The Ninja",1986,"https://www.mobygames.com/game/ninja",13,72.00
"Nobunaga's Ambition",1986,"https://www.mobygames.com/game/nobunagas-ambition",13,68.00
"Number Munchers",1986,"https://www.mobygames.com/game/number-munchers",14,70.00
"OutRun",1986,"https://www.mobygames.com/game/outrun",173,74.00
"Penguin Adventure",1986,"https://www.mobygames.com/game/penguin-adventure",10,80.00
"Phantasie II",1986,"https://www.mobygames.com/game/phantasie-ii",14,84.00
"Portal",1986,"https://www.mobygames.com/game/portal",29,64.00
"Pro Wrestling",1986,"https://www.mobygames.com/game/pro-wrestling",27,64.00
"Rad Warrior",1986,"https://www.mobygames.com/game/rad-warrior",18,62.00
"Rambo: First Blood Part II",1986,"https://www.mobygames.com/game/rambo-first-blood-part-ii__",16,58.00
"Rambo: First Blood Part II",1986,"https://www.mobygames.com/game/rambo-first-blood-part-ii_",13,64.00
"Rampage",1986,"https://www.mobygames.com/game/rampage",100,64.00
"R.B.I. Baseball",1986,"https://www.mobygames.com/game/rbi-baseball",14,50.00
"Renegade",1986,"https://www.mobygames.com/game/renegade",59,68.00
"Road Runner",1986,"https://www.mobygames.com/game/road-runner",17,68.00
"Roadwar 2000",1986,"https://www.mobygames.com/game/roadwar-2000",16,72.00
"Rolling Thunder",1986,"https://www.mobygames.com/game/rolling-thunder",46,72.00
"Round 42",1986,"https://www.mobygames.com/game/round-42",10,68.00
"Rygar",1986,"https://www.mobygames.com/game/rygar_",11,64.00
"Samantha Fox Strip Poker",1986,"https://www.mobygames.com/game/samantha-fox-strip-poker",18,64.00
"The Sentry",1986,"https://www.mobygames.com/game/sentry_",11,54.00
"Shanghai",1986,"https://www.mobygames.com/game/shanghai",38,82.00
"Side Arms Hyper Dyne",1986,"https://www.mobygames.com/game/side-arms-hyper-dyne",31,64.00
"Side Pocket",1986,"https://www.mobygames.com/game/side-pocket",27,68.00
"Silpheed",1986,"https://www.mobygames.com/game/silpheed",48,80.00
"Solomon's Key",1986,"https://www.mobygames.com/game/solomons-key",38,68.00
"Space Quest: Chapter I - The Sarien Encounter",1986,"https://www.mobygames.com/game/space-quest-chapter-i-the-sarien-encounter",120,78.00
"Star Empire",1986,"https://www.mobygames.com/game/star-empire",10,64.00
"Starflight",1986,"https://www.mobygames.com/game/starflight",87,80.00
"Starglider",1986,"https://www.mobygames.com/game/starglider",35,76.00
"Star Soldier",1986,"https://www.mobygames.com/game/star-soldier",13,72.00
"Stinger",1986,"https://www.mobygames.com/game/stinger",14,70.00
"Storm",1986,"https://www.mobygames.com/game/storm",11,74.00
"Super Cycle",1986,"https://www.mobygames.com/game/super-cycle",11,58.00
"Super Mario Bros. 2",1986,"https://www.mobygames.com/game/super-mario-bros-2_",59,78.00
"Super Pitfall",1986,"https://www.mobygames.com/game/super-pitfall",19,46.00
"Super Sprint",1986,"https://www.mobygames.com/game/super-sprint",17,66.00
"Tass Times in Tonetown",1986,"https://www.mobygames.com/game/tass-times-in-tonetown",58,76.00
"Tetris",1986,"https://www.mobygames.com/game/tetris_",14,78.00
"Top Gun",1986,"https://www.mobygames.com/game/top-gun",25,62.00
"Trinity",1986,"https://www.mobygames.com/game/trinity",24,78.00
"Trivial Pursuit",1986,"https://www.mobygames.com/game/trivial-pursuit",12,64.00
"Trojan",1986,"https://www.mobygames.com/game/trojan",17,66.00
"Ultima I",1986,"https://www.mobygames.com/game/ultima-i",70,74.00
"Uninvited",1986,"https://www.mobygames.com/game/uninvited",35,64.00
"Uridium",1986,"https://www.mobygames.com/game/uridium",35,72.00
"Vampire",1986,"https://www.mobygames.com/game/vampire",16,74.00
"Vampire Killer",1986,"https://www.mobygames.com/game/vampire-killer",16,80.00
"Volleyball",1986,"https://www.mobygames.com/game/volleyball",13,50.00
"Wargame Construction Set",1986,"https://www.mobygames.com/game/wargame-construction-set",15,70.00
"WEC Le Mans 24",1986,"https://www.mobygames.com/game/wec-le-mans-24",12,68.00
"Where in the U.S.A. Is Carmen Sandiego?",1986,"https://www.mobygames.com/game/where-in-the-usa-is-carmen-sandiego",10,72.00
"Wizard's Crown",1986,"https://www.mobygames.com/game/wizards-crown",16,70.00
"Wonder Boy",1986,"https://www.mobygames.com/game/wonder-boy",56,76.00
"World Games",1986,"https://www.mobygames.com/game/world-games",65,62.00
"Zanac",1986,"https://www.mobygames.com/game/zanac",18,72.00
"The $100,000 Pyramid",1987,"https://www.mobygames.com/game/100000-pyramid_",13,58.00
"1943: The Battle of Midway",1987,"https://www.mobygames.com/game/1943-the-battle-of-midway",65,62.00
"3-D WorldRunner",1987,"https://www.mobygames.com/game/3-d-worldrunner",25,58.00
"4th & Inches",1987,"https://www.mobygames.com/game/4th-inches",21,58.00
"AAARGH!",1987,"https://www.mobygames.com/game/aaargh",34,54.00
